x,y,_id
9.5633955,34.455933,1047
4.610085,-2.6499138,1048
-45.751728,-0.112286724,1049
-18.008749,12.098303,1050
-29.895317,-20.052595,1051
-42.44657,-7.719907,1052
-9.492428,-3.289557,1053
-26.79462,-0.7587819,1054
59.87554,10.711776,1055
38.443756,-8.350979,1056
-40.107796,-1.0271187,1057
15.829365,32.997482,1058
-21.89119,11.16401,1059
-3.2198863,-8.991046,1060
5.38088,0.9933414,1061
-28.043842,-33.22832,1062
19.659725,0.560149,1063
1.9842561,-2.731596,1064
52.151478,16.05279,1065
-7.4917097,-30.104763,1066
20.334023,-23.733326,1067
-0.8316073,10.47378,1068
-40.45428,-7.670876,1069
34.68565,-17.899529,1070
-39.31084,20.279829,1071
-31.487377,3.783243,1072
-43.167583,-8.7032,1073
23.65038,-6.160298,1074
10.148133,4.045694,1075
-58.204716,8.041629,1076
-0.4220982,20.06883,1077
-33.677242,-2.6929672,1078
-4.7761316,2.0507104,1079
-50.807278,14.0218725,1080
-22.037374,-4.31182,1081
21.0241,21.488062,1082
24.291262,20.525295,1083
31.722448,-10.889517,1084
18.682917,-7.284885,1085
38.89556,-12.2441225,1086
17.788364,24.94935,1087
29.42192,0.28505266,1088
36.479954,-14.339776,1089
53.492493,9.338396,1090
42.372257,-18.834793,1091
9.871733,32.71439,1092
-38.3735,13.192827,1093
-8.860041,-19.054216,1094
15.963986,-21.196547,1095
-30.331594,19.44214,1096
36.6917,-2.430586,1097
25.948818,-27.078127,1098
39.371056,19.090973,1099
32.41467,16.0225,1100
-18.720228,-24.992147,1101
19.61952,-6.6248584,1102
-37.720654,10.804225,1103
-19.57462,12.38895,1104
44.752747,0.5669251,1105
-34.993984,24.963228,1106
-49.046787,-2.8078809,1107
10.168596,-35.17278,1108
-38.590324,3.1691828,1109
-35.65186,-12.732667,1110
45.28736,15.844222,1111
-11.5016165,-27.603367,1112
-13.177819,5.4828186,1113
-1.9719574,-43.904984,1114
25.134974,19.802917,1115
-39.54285,-9.825885,1116
-21.780306,-34.746716,1117
-35.998283,-3.3150308,1118
-0.019412773,23.239119,1119
-50.22514,20.306948,1120
23.091785,-18.828962,1121
-10.652301,34.377728,1122
-15.608935,24.637787,1123
35.117493,-22.748713,1124
15.603408,-12.144044,1125
-3.9879398,-16.06037,1126
-6.893078,-38.76619,1127
-33.426136,-6.1238074,1128
-28.7357,-10.0663805,1129
-15.486222,-28.373686,1130
32.744022,17.356956,1131
31.947174,26.361103,1132
-25.844908,22.49115,1133
23.13234,7.122326,1134
0.45871356,31.980282,1135
-36.704468,12.757232,1136
-19.98217,-30.2037,1137
26.515903,-38.52019,1138
-37.049873,11.229597,1139
24.086031,5.8871837,1140
27.320713,14.242244,1141
-46.77794,12.210585,1142
-34.627728,-19.891697,1143
-15.302479,-26.838427,1144
-42.38276,8.032339,1145
29.382555,4.428857,1146
14.556083,11.812022,1147
18.434906,9.130914,1148
3.2309644,-42.409714,1149
-36.156174,-13.455102,1150
-39.31806,9.789139,1151
31.525557,-28.621862,1152
-2.9156976,28.833359,1153
-51.770954,-2.5108063,1154
3.8258839,10.369545,1155
-36.924763,-21.077278,1156
2.3671634,33.641754,1157
-34.969234,-11.35575,1158
42.798126,-3.2243392,1159
40.184746,-6.7167277,1160
36.424908,-4.9951673,1161
-31.120289,21.15228,1162
-17.878601,-37.213337,1163
-33.822834,12.579805,1164
-36.84324,31.254318,1165
-6.812108,-36.851315,1166
24.24329,-14.142142,1167
13.666373,-10.356706,1168
41.92985,9.480899,1169
-43.99603,10.894675,1170
-5.156456,-23.299902,1171
-1.8494148,-16.75353,1172
49.864883,3.9983482,1173
-50.880596,-0.23038192,1174
-20.46459,27.319614,1175
-46.767353,23.307072,1176
30.59352,-1.6590323,1177
38.00836,-5.391776,1178
-20.886992,-32.71503,1179
44.975754,14.60477,1180
-27.343805,-19.40497,1181
28.192513,-19.882687,1182
1.9314778,-11.768977,1183
15.741768,-38.27295,1184
17.120716,-19.130081,1185
21.05887,-2.5133576,1186
20.226734,-39.916756,1187
-22.13103,-9.701163,1188
49.5974,17.121498,1189
-5.3535333,-19.194561,1190
-50.09893,-1.8329974,1191
25.123508,21.472332,1192
38.199566,-14.306076,1193
15.866509,-24.656212,1194
7.309025,6.347556,1195
36.065155,-0.003082396,1196
-25.864422,2.1643941,1197
-47.389973,16.144125,1198
12.190736,-34.95856,1199
66.30443,11.979449,1200
-41.052284,17.548382,1201
-15.761312,-23.05906,1202
-24.277271,6.7355638,1203
24.920616,10.310586,1204
-38.798805,19.148106,1205
-39.747803,30.575518,1206
-40.691776,21.995975,1207
7.634252,-9.222386,1208
15.506066,-42.21086,1209
46.094677,-14.907171,1210
10.481482,-6.161652,1211
20.318792,6.8828197,1212
-47.9725,-5.7326207,1213
39.297688,-11.626309,1214
32.118595,10.078589,1215
40.495937,14.856819,1216
2.0447054,-27.795923,1217
-2.1255686,25.753365,1218
-57.291695,1.3289895,1219
25.45928,-23.639818,1220
-34.365314,9.183279,1221
44.87399,3.3544972,1222
54.93633,12.834857,1223
-41.23107,17.676355,1224
-21.516304,-28.082703,1225
-31.8488,-11.199526,1226
-22.230623,20.81363,1227
5.129611,-37.105732,1228
8.646883,-16.23843,1229
17.161972,-19.21633,1230
45.501778,-19.12908,1231
11.914602,37.544693,1232
52.651947,5.050891,1233
-35.80117,-29.993923,1234
-7.665534,-6.162669,1235
39.30582,-0.42687625,1236
-17.541527,35.125816,1237
-23.8556,-31.699888,1238
7.728162,3.682904,1239
32.59757,3.6414974,1240
39.20808,20.301802,1241
-6.000306,34.62079,1242
-45.12911,12.246313,1243
10.743497,32.959076,1244
-3.0816534,39.381844,1245
38.352146,-11.413091,1246
-43.990486,28.100811,1247
-32.72852,35.436836,1248
5.5504956,-38.574257,1249
-6.5570292,-22.77487,1250
8.242224,-19.49373,1251
-1.6082014,-10.98024,1252
-25.441406,-11.497246,1253
-38.423832,-20.141108,1254
41.923748,12.966417,1255
-16.36121,-17.472015,1256
-8.8106985,-16.08937,1257
42.94649,-11.911761,1258
20.048153,10.99267,1259
23.949575,27.220266,1260
-50.503433,-3.9760735,1261
-1.3008816,-7.7372375,1262
48.138786,-0.42286244,1263
-12.443152,-36.47447,1264
34.538048,10.002055,1265
17.37378,22.068155,1266
-33.88885,35.817177,1267
-15.593218,-25.724558,1268
2.0380216,-27.888702,1269
-12.499069,-3.568534,1270
-27.014126,-8.51293,1271
20.115507,13.968092,1272
23.92025,-21.430935,1273
-39.4953,11.563031,1274
11.06378,23.757872,1275
46.63003,6.2315693,1276
-14.613549,-16.906431,1277
26.858128,-2.6200557,1278
21.259916,17.405401,1279
23.07643,-30.29375,1280
-15.182752,26.037651,1281
23.658234,-28.270441,1282
9.320596,30.080372,1283
-32.756424,-19.796186,1284
43.384525,7.270553,1285
37.10135,-6.635936,1286
9.446528,-38.73793,1287
1.6773803,38.849686,1288
54.291782,7.6742764,1289
14.6965065,-20.257936,1290
-2.227863,-30.319485,1291
-53.990116,9.917996,1292
28.315529,-31.405054,1293
-29.397268,29.52331,1294
21.595184,16.330986,1295
-36.607086,-20.271172,1296
-42.87501,2.1481414,1297
18.85779,28.076725,1298
13.666703,13.022065,1299
29.17616,18.703552,1300
39.630596,2.3252397,1301
18.450092,13.921539,1302
2.3837788,-29.541498,1303
40.070118,-26.553623,1304
18.938915,10.314664,1305
-25.67606,-28.940128,1306
24.578497,-6.4621477,1307
2.2517042,-42.629337,1308
-40.249516,-17.420687,1309
-29.475502,-20.715214,1310
-56.716316,-3.0096135,1311
40.082993,18.664873,1312
-54.102238,8.278324,1313
-8.923462,-33.83693,1314
21.468206,-3.9629908,1315
6.9243054,-33.089638,1316
-24.792772,-19.206005,1317
11.591723,-7.0668144,1318
18.942425,-7.649841,1319
25.865181,15.950088,1320
-40.924034,24.557907,1321
0.7969529,-33.919113,1322
-49.385334,-7.3642316,1323
1.2410995,-34.761105,1324
-36.491703,28.134789,1325
9.633536,32.180668,1326
55.82358,8.063423,1327
-16.59189,10.172893,1328
-46.00822,-17.029161,1329
23.644005,13.644878,1330
45.656445,17.765398,1331
39.258114,5.373246,1332
32.384735,11.978883,1333
-1.7035431,-32.912575,1334
24.405397,-30.933441,1335
2.084344,4.627291,1336
51.5733,5.8217273,1337
35.881786,-22.174854,1338
1.6702662,5.0416145,1339
-6.831455,4.1724234,1340
20.071667,-36.517097,1341
13.429284,-35.619404,1342
40.215935,-14.14305,1343
15.459218,7.1420145,1344
40.62338,17.027544,1345
-18.552742,9.320861,1346
20.30195,-14.77746,1347
41.24786,-14.536343,1348
18.548342,9.186437,1349
-49.5152,2.1596663,1350
-44.382652,10.840152,1351
7.567323,-30.453842,1352
-43.77604,28.245277,1353
-24.089195,-32.94806,1354
3.8282108,-15.565404,1355
25.504875,-17.312176,1356
19.725481,-0.38123798,1357
11.784489,12.579259,1358
-36.605896,-22.318285,1359
24.777777,13.243856,1360
-0.9846992,-4.1752853,1361
16.714514,-6.613014,1362
-35.013195,-4.7191496,1363
-1.6400751,-8.633573,1364
-48.633675,10.258403,1365
-21.92153,2.253422,1366
-14.309923,-1.9736936,1367
-39.325737,27.052435,1368
-10.8789835,-24.470066,1369
-19.708961,5.350775,1370
18.821657,-29.019379,1371
-6.4048514,-35.11938,1372
-16.796806,-34.349754,1373
42.71333,24.265549,1374
40.571175,18.82437,1375
-40.14776,6.9378123,1376
33.048923,13.220062,1377
-5.5217133,9.398572,1378
-48.97958,2.1026032,1379
-1.8483589,13.805885,1380
-16.616322,-7.000725,1381
36.426228,-13.304338,1382
18.928305,-19.587465,1383
26.195267,-10.594105,1384
-41.971573,4.870981,1385
-44.561287,5.835334,1386
-23.241995,-17.702974,1387
34.19206,-15.667884,1388
-22.947447,22.405186,1389
-27.835321,17.916172,1390
-2.0956366,-14.172091,1391
49.860012,6.503346,1392
27.711864,-7.5084786,1393
-31.597132,21.722876,1394
40.57202,9.470907,1395
-8.833165,-9.52064,1396
-6.2816634,0.590184,1397
-34.398502,-5.7631307,1398
-19.459513,-27.437187,1399
29.905813,-31.418367,1400
20.74137,27.572628,1401
-34.748158,-20.039385,1402
26.378452,-30.688738,1403
-33.730034,6.847788,1404
32.985825,-29.134935,1405
-50.95119,-1.8859423,1406
-22.946194,-25.89752,1407
17.76285,6.2039595,1408
27.480978,-4.476174,1409
-44.26634,15.161505,1410
-2.5529292,-7.9942093,1411
42.761692,14.507144,1412
3.1359906,20.10837,1413
26.406847,-29.468714,1414
17.452785,16.247282,1415
41.453335,5.669221,1416
0.17890076,-7.483346,1417
40.440144,5.9347916,1418
12.106229,16.6789,1419
35.046417,-14.279285,1420
25.47416,-30.055271,1421
5.000168,5.2637763,1422
46.003223,25.195433,1423
25.796028,-16.492043,1424
18.023537,-27.070665,1425
-48.722004,8.684604,1426
-21.91632,-24.428007,1427
19.382673,-25.916216,1428
-9.512667,-11.210727,1429
43.242836,4.782141,1430
37.710445,11.402232,1431
52.445843,12.125539,1432
19.947876,-16.643745,1433
1.0794019,-33.078247,1434
38.316475,-7.9798727,1435
-1.6260958,6.1502957,1436
38.74587,23.815195,1437
1.9353808,-8.320869,1438
-2.438951,-29.324465,1439
-31.183285,-17.389807,1440
41.90178,21.780994,1441
34.88239,-13.022449,1442
-36.404865,-18.448215,1443
10.631252,9.512202,1444
23.398327,-23.532146,1445
-6.25186,-13.454649,1446
12.226993,-9.828745,1447
22.997925,-3.1649404,1448
1.1044906,-44.397408,1449
-41.447872,-11.919642,1450
31.913038,30.19357,1451
-8.232517,-13.689149,1452
-3.57616,40.117573,1453
-49.95177,-3.6644568,1454
5.2829256,-15.931536,1455
19.421259,10.943191,1456
30.27461,11.23644,1457
17.249987,0.8501128,1458
32.707897,-2.0371604,1459
-42.81151,-12.646833,1460
47.907986,25.638483,1461
9.733713,12.367439,1462
-43.672745,14.629099,1463
-19.894108,-17.89215,1464
25.448502,-28.875954,1465
28.808851,28.081251,1466
32.1171,-33.31623,1467
-36.329113,-3.3772876,1468
-35.56384,-3.21839,1469
40.710575,-19.17644,1470
-6.723451,17.065966,1471
31.2511,13.551489,1472
-2.7826164,6.279396,1473
26.332783,7.7196193,1474
-38.48046,30.518064,1475
-51.183956,13.6064625,1476
-43.176056,24.31999,1477
17.916653,1.0664937,1478
9.628002,28.037067,1479
-14.810586,-13.008934,1480
-30.065712,-13.876202,1481
9.0327015,11.8531,1482
-45.754498,6.5885673,1483
-31.605461,18.658928,1484
41.742966,30.33386,1485
60.817036,10.972702,1486
43.44484,30.949986,1487
-19.513815,-11.207204,1488
-0.31585243,29.075514,1489
39.268913,4.7985306,1490
7.837071,20.76065,1491
39.271347,5.110241,1492
-0.63270456,-29.014994,1493
-37.904346,13.113469,1494
26.362122,-32.164833,1495
-35.287167,19.841997,1496
-13.599126,38.94312,1497
32.40768,-29.085407,1498
44.45416,3.6238368,1499
-16.951223,11.267403,1500
-50.916862,-2.4232268,1501
13.850181,19.958345,1502
21.362923,-13.562903,1503
-14.7615795,25.715248,1504
-48.679718,14.155558,1505
-47.628296,12.657096,1506
22.02363,-2.1143832,1507
23.69772,-11.052924,1508
45.972095,2.5112078,1509
24.499788,-15.088969,1510
9.135115,-10.535797,1511
-40.349518,-14.392888,1512
8.011529,17.529411,1513
-41.88881,1.800874,1514
28.251093,28.25577,1515
44.1084,-10.544908,1516
-2.9653845,-38.319675,1517
19.653032,28.14493,1518
26.572004,-34.499348,1519
-24.446043,-30.048481,1520
-52.233555,5.211787,1521
8.600037,-29.031912,1522
-28.250654,-16.738554,1523
-26.09423,7.451242,1524
7.6913533,13.189222,1525
-19.329912,10.4954195,1526
30.98896,6.1233106,1527
37.879395,8.328439,1528
-1.7315538,16.161884,1529
47.606087,-12.002843,1530
-30.030296,7.3899107,1531
19.108545,31.165274,1532
1.8928424,-22.666721,1533
10.621904,-34.071285,1534
-39.173134,-24.524408,1535
-31.480679,-28.377447,1536
-22.478338,-32.314037,1537
-13.415301,-37.933903,1538
-42.141273,7.2987876,1539
-1.9356688,21.568926,1540
61.510708,7.6838727,1541
-45.428234,1.0668783,1542
10.456243,-19.2778,1543
31.324596,-21.348677,1544
-51.769924,-5.382318,1545
6.963805,27.661116,1546
38.667496,16.872524,1547
42.066097,3.3079672,1548
-21.514826,8.260419,1549
27.487934,12.522406,1550
42.353096,10.314996,1551
-44.956604,-1.2631925,1552
18.753256,-24.162956,1553
-3.2046568,-27.932652,1554
41.789223,4.6617436,1555
-38.254936,25.078918,1556
0.4112714,-42.090504,1557
-47.69382,28.204704,1558
7.036996,-18.777163,1559
4.2089896,-26.4681,1560
11.56413,-32.091972,1561
21.3152,3.641922,1562
6.4885864,-2.3337214,1563
-44.64258,8.248961,1564
3.566724,1.8139422,1565
-3.45213,-24.15896,1566
10.765319,-19.545591,1567
-18.49621,0.015740562,1568
-44.814594,-7.2866087,1569
-2.7784848,-42.07202,1570
24.078564,-11.283029,1571
-19.640287,7.9647894,1572
-31.314625,7.85939,1573
7.460016,2.2345173,1574
7.8390822,-40.7272,1575
43.240284,19.922117,1576
-50.285984,23.754593,1577
-26.60586,-25.322456,1578
-30.835423,21.987015,1579
-23.416557,29.86467,1580
4.707878,8.890752,1581
35.10111,-7.61382,1582
33.634724,25.321657,1583
-33.271183,-20.568954,1584
38.041126,-13.191226,1585
45.88057,-11.042863,1586
22.682703,-0.30488712,1587
-12.343025,33.246655,1588
41.019104,-0.6031004,1589
-27.173586,-30.428751,1590
56.29059,-1.0284905,1591
-39.99005,29.325563,1592
-35.2252,11.068566,1593
-15.879469,-10.449387,1594
13.126449,10.727908,1595
-30.659811,-3.4139373,1596
16.453339,12.587921,1597
5.7181377,9.523025,1598
1.8212627,-15.625066,1599
14.277563,14.922662,1600
-28.280083,-24.334782,1601
-46.163986,9.2118,1602
39.87313,3.9232204,1603
-46.283268,6.708209,1604
-42.012684,-13.542657,1605
-38.245625,5.7932405,1606
-16.779552,25.3116,1607
54.67866,0.30942816,1608
-47.82392,27.54512,1609
26.41161,-4.281161,1610
20.26841,-25.126715,1611
-26.613731,-28.090466,1612
39.66038,23.835169,1613
-45.174572,-1.8883619,1614
11.042044,-22.809227,1615
38.396988,11.587041,1616
12.94319,-4.67337,1617
12.392074,-34.192356,1618
-17.745255,-0.2756346,1619
7.163374,-11.431941,1620
-11.24378,27.91416,1621
-27.44595,24.888111,1622
41.28377,27.35732,1623
11.74764,-28.744184,1624
58.91364,6.4923635,1625
25.154272,11.428197,1626
39.173103,24.893414,1627
3.7696118,11.267957,1628
-33.81411,1.330322,1629
20.369175,8.329798,1630
-17.748587,31.50673,1631
62.627235,13.161675,1632
40.633263,8.718071,1633
-23.648325,5.944296,1634
47.056553,-4.180569,1635
-13.543574,35.68782,1636
-6.2479787,6.595544,1637
43.953487,2.0207622,1638
44.719772,-17.692854,1639
-24.029541,-33.68081,1640
-12.412668,-26.724657,1641
-25.972506,-16.86152,1642
28.850782,0.5546805,1643
-6.9868836,22.01089,1644
44.78429,27.91485,1645
1.4719177,-46.41693,1646
-35.800903,34.0666,1647
30.859838,24.138346,1648
-48.671036,7.176762,1649
-43.515514,14.328693,1650
-2.2709277,6.1335216,1651
3.6867335,-9.984119,1652
-37.362125,0.3054448,1653
15.577276,-30.95418,1654
13.979638,-0.71175843,1655
23.96552,15.897598,1656
-5.7504015,-36.283104,1657
-1.9685414,28.19493,1658
-36.767113,20.241613,1659
-19.403212,4.6719017,1660
40.200775,21.899122,1661
-11.343997,-27.483084,1662
44.402466,-17.735994,1663
-33.11735,-21.290565,1664
10.457587,-8.164361,1665
27.442726,-0.4298091,1666
0.95025784,-37.924713,1667
20.074259,25.154379,1668
20.914867,-2.1622536,1669
-26.198753,3.8666651,1670
8.040685,-16.851402,1671
-33.748608,-12.473081,1672
-22.54295,13.010937,1673
55.948006,11.292425,1674
-42.06055,-3.1510046,1675
6.8737135,17.521309,1676
-36.597954,3.4436321,1677
-39.22327,-12.965367,1678
-33.935143,13.105851,1679
-15.60499,5.1753592,1680
23.16829,-38.627235,1681
43.882004,10.225334,1682
-40.57424,-12.254208,1683
-3.6879382,-24.431623,1684
4.695547,7.1667423,1685
-23.607883,-30.290403,1686
-6.013358,-22.822878,1687
-38.53712,30.439478,1688
0.34105915,-34.675224,1689
45.28152,0.13027585,1690
13.040902,-14.770105,1691
-36.55459,27.61822,1692
31.483168,-14.628342,1693
1.5182692,-25.45836,1694
-0.31100896,22.591803,1695
8.591619,-36.91973,1696
7.41114,33.402706,1697
-8.888116,8.317013,1698
-41.016666,25.102554,1699
21.56549,8.032588,1700
-32.406948,-21.14091,1701
25.084745,-24.887321,1702
-30.572857,-10.574902,1703
32.14367,-23.17938,1704
23.739243,20.073221,1705
-53.725185,16.54467,1706
44.334225,-7.0097427,1707
-15.208422,26.760653,1708
43.136578,23.315908,1709
45.1225,13.784036,1710
-11.388504,14.660942,1711
-2.4010444,-28.24855,1712
-24.237055,-28.63765,1713
-5.5512304,-21.737383,1714
-38.184235,-2.302459,1715
-25.180006,-24.119678,1716
-47.3266,22.13294,1717
61.64926,11.882137,1718
45.848324,-6.065563,1719
-0.9001723,39.93539,1720
-17.777317,-14.901932,1721
40.79145,-3.6848726,1722
-56.580444,1.7318774,1723
1.6184653,-24.890585,1724
39.756577,16.805595,1725
2.8382337,20.233158,1726
-14.244396,8.273086,1727
-5.373254,-5.1284137,1728
-32.305435,15.338564,1729
6.9852605,20.643316,1730
36.336887,-12.495533,1731
60.106255,6.9632955,1732
-49.044292,-5.4168644,1733
3.4489179,17.93081,1734
-5.3166366,-38.009315,1735
-37.881996,7.687589,1736
-9.791421,32.52836,1737
67.30432,12.082532,1738
8.353192,14.951937,1739
-14.47934,23.440277,1740
-24.066683,-13.590581,1741
6.4463534,10.380127,1742
-48.49449,-10.606781,1743
-22.221308,29.06571,1744
14.971468,-40.5323,1745
-45.59575,15.84855,1746
15.708779,-21.28689,1747
-52.45809,26.098473,1748
48.09273,-6.9402556,1749
5.822484,-7.4923244,1750
4.616756,-39.23831,1751
7.465185,-3.913423,1752
-20.52548,8.663569,1753
8.104724,14.656577,1754
-14.829551,-16.315191,1755
42.941833,25.648605,1756
49.119846,11.253581,1757
27.283583,-2.2964034,1758
-18.151638,27.784525,1759
10.491714,-8.033652,1760
-28.635944,-19.016098,1761
-32.70154,-22.972338,1762
-35.18478,-21.86835,1763
-33.760075,8.522425,1764
9.909311,-11.621103,1765
37.795383,24.790203,1766
30.479761,-5.2910323,1767
-33.436314,-12.959238,1768
-43.014988,-1.6233935,1769
37.23885,-18.244368,1770
-30.982292,-23.7132,1771
-2.4010975,-41.868736,1772
-38.50266,-13.635092,1773
3.2028234,-0.5465128,1774
-15.761222,-7.52307,1775
13.324131,-13.7463455,1776
-2.9318807,-32.707226,1777
-20.882542,24.280182,1778
25.075722,11.486001,1779
38.58715,0.7646078,1780
-49.64133,-2.9717288,1781
-13.051475,-19.312025,1782
-1.415753,-19.630312,1783
-39.667034,12.377382,1784
-26.03606,17.894882,1785
-8.077693,-19.5028,1786
-29.99434,23.471695,1787
-23.346926,29.996683,1788
1.8941346,-13.769841,1789
-42.92138,-10.773149,1790
29.713127,20.173067,1791
-3.4811375,35.130775,1792
-0.39314547,-10.019002,1793
-4.819339,31.96311,1794
-1.3597218,-11.103611,1795
25.16465,-24.702715,1796
24.609297,13.50611,1797
-24.012604,-9.030559,1798
40.408882,-13.02387,1799
-33.93475,-7.8999023,1800
-35.904575,-15.709048,1801
38.58172,-3.5841298,1802
8.643666,-1.7691638,1803
-35.87143,16.972937,1804
-38.040264,12.4322405,1805
12.702161,14.265008,1806
0.8749874,37.54224,1807
11.359242,-36.976105,1808
18.86407,33.462715,1809
25.51672,-31.94209,1810
-24.396618,-36.037243,1811
-8.579106,8.408168,1812
7.5397725,35.634785,1813
-14.310776,27.91085,1814
24.093323,-14.982167,1815
32.38095,12.971365,1816
-1.5435543,42.511333,1817
43.73396,14.482957,1818
-25.739807,-12.682235,1819
-12.795586,-4.535785,1820
-0.09756999,-38.28106,1821
-35.87005,-25.451624,1822
-38.407246,14.457915,1823
50.771305,16.156792,1824
1.9160767,27.307922,1825
0.98515755,-25.889154,1826
-49.83621,3.7082725,1827
30.139643,2.0187645,1828
30.854408,-14.625408,1829
-36.253498,6.765463,1830
-25.514791,6.0307274,1831
-1.31202,-36.93777,1832
7.577868,21.921682,1833
21.120394,34.533245,1834
36.808052,25.720911,1835
47.072514,15.972983,1836
8.984386,13.122527,1837
-32.79178,7.208489,1838
-19.087921,-23.728594,1839
18.387194,28.186129,1840
48.861866,16.655466,1841
-4.635932,-31.661657,1842
18.310858,3.6047919,1843
-11.176363,3.4107492,1844
16.459452,-6.211587,1845
12.517396,-4.68896,1846
-9.360908,-30.889334,1847
4.330687,15.132894,1848
-5.002713,25.86923,1849
9.01338,33.768074,1850
-20.003668,27.328737,1851
-24.14317,26.391298,1852
21.846918,-8.295688,1853
14.510961,-13.238484,1854
8.689958,32.75542,1855
-12.18455,-32.4068,1856
-34.98169,14.281994,1857
-2.5423698,-31.649927,1858
3.0216331,12.219081,1859
-8.606522,26.797237,1860
-40.10424,22.896616,1861
-33.785225,-10.331204,1862
25.461954,-16.88613,1863
32.14969,11.583715,1864
34.557873,-26.209787,1865
-28.311628,-24.066755,1866
-2.9951558,3.1451435,1867
24.181957,8.301531,1868
10.202645,-21.123959,1869
-52.99832,19.692009,1870
27.55736,-32.228683,1871
43.54738,19.031065,1872
-40.62337,15.029922,1873
13.228908,28.552408,1874
-50.39498,8.095694,1875
10.790716,29.960169,1876
-36.610134,0.35807315,1877
22.969324,23.905243,1878
36.45101,-19.407438,1879
2.612611,11.29132,1880
35.40537,19.519,1881
-22.189798,10.65528,1882
-12.556263,-22.598408,1883
-2.0452058,-30.675646,1884
-25.603153,-2.0798433,1885
-19.041424,-31.77668,1886
38.706566,26.40743,1887
15.29327,-12.823832,1888
-15.188178,-18.851448,1889
39.59643,21.400743,1890
-33.786633,-23.976715,1891
21.423082,6.9143686,1892
13.935313,12.97699,1893
-1.6213557,39.83618,1894
-34.25208,-22.67479,1895
-12.828153,-36.642986,1896
44.674774,23.582632,1897
-43.494755,21.88672,1898
38.23007,5.3255835,1899
40.676495,17.018982,1900
9.247569,-35.606407,1901
3.2109559,-19.985912,1902
10.143965,-40.468903,1903
8.261486,33.12511,1904
19.155214,-33.335175,1905
-28.11367,18.433443,1906
-34.162945,36.02181,1907
5.1884236,-40.78861,1908
0.67914003,-4.8379807,1909
27.471235,-29.882786,1910
27.177973,-27.540846,1911
-49.65229,6.0950933,1912
-18.254726,10.368476,1913
-39.66917,-24.56834,1914
2.9204824,10.291146,1915
-45.7742,4.1378226,1916
-22.485834,20.108421,1917
-4.659251,6.1379147,1918
16.548767,-17.086763,1919
17.804693,-25.567429,1920
15.196144,-11.351347,1921
62.895622,10.150989,1922
-15.921049,-31.45625,1923
-23.087515,18.418245,1924
14.690135,-2.9759152,1925
39.260292,20.730808,1926
31.826412,-24.974697,1927
38.811577,29.92096,1928
25.681038,13.331224,1929
20.628428,-33.443424,1930
6.4975595,10.693049,1931
-45.183983,-12.257595,1932
-30.257267,-6.5949984,1933
-28.69418,-10.373873,1934
-15.224984,-4.1090145,1935
-51.487488,11.138273,1936
-50.03102,-0.39445448,1937
-26.442913,-14.293932,1938
2.817249,24.524353,1939
31.373793,-13.558487,1940
-12.434385,33.95813,1941
-33.91264,0.62195015,1942
-45.293457,-4.5508027,1943
-18.393457,23.111555,1944
-33.961815,-20.72493,1945
-48.746883,-1.4881879,1946
-23.712837,16.562044,1947
0.7838845,36.586952,1948
38.230247,-13.990041,1949
-22.970875,-29.983559,1950
-35.68868,-23.24483,1951
21.875418,-7.8485837,1952
18.327497,33.17106,1953
-0.80322534,38.151794,1954
21.881567,33.13883,1955
-27.349062,19.69811,1956
42.759716,22.518078,1957
-41.22391,7.198365,1958
-35.49778,-21.012583,1959
41.972214,-17.506462,1960
-49.04498,1.2403848,1961
39.862663,10.490494,1962
-48.87811,10.3002615,1963
-41.12875,5.3132973,1964
28.561508,28.190449,1965
-14.221032,-4.7860074,1966
16.966064,-25.054914,1967
8.26876,-8.282617,1968
3.5592706,1.7654278,1969
8.530354,-29.589643,1970
5.302183,-33.261074,1971
-24.463045,-20.182491,1972
-10.8203,-34.51206,1973
46.996166,15.722742,1974
21.189241,13.46467,1975
31.740738,-14.874596,1976
56.826324,12.289177,1977
-22.849848,-16.492823,1978
-11.263723,-20.562666,1979
11.425709,-11.419079,1980
2.5559459,-10.511597,1981
-31.794117,34.14681,1982
39.92804,4.396296,1983
0.35010943,28.383093,1984
13.584681,-38.251152,1985
26.381086,-14.080449,1986
1.9886329,-35.935677,1987
5.8887067,-29.461948,1988
-49.87857,5.9850388,1989
18.7347,-4.0799375,1990
57.677227,8.730176,1991
19.987438,6.090247,1992
6.359816,-34.105473,1993
-36.875324,35.37978,1994
43.05667,29.534582,1995
39.90119,20.999573,1996
0.61152935,17.985558,1997
-29.50874,-30.379807,1998
28.05054,-13.954198,1999
34.8195,-9.905804,2000
-14.682511,-33.496334,2001
-8.682203,23.326473,2002
0.65002924,-19.106153,2003
9.878062,-10.347629,2004
-4.777947,39.605892,2005
13.77784,-25.852285,2006
5.3313856,-20.178656,2007
-5.6860394,-1.5267901,2008
-25.948153,-20.453653,2009
12.147288,-30.376907,2010
-57.636562,6.92496,2011
-52.907825,23.584446,2012
-55.534176,-7.546893,2013
-50.182068,15.636676,2014
-5.8132243,-7.0059085,2015
1.1272081,0.9704824,2016
-4.5952845,-24.26648,2017
39.43043,23.342272,2018
49.956425,19.675215,2019
-9.582342,40.049393,2020
4.5448604,-17.148142,2021
36.94122,-9.070137,2022
28.75514,-33.712452,2023
19.29968,-23.32517,2024
-10.697091,1.5761446,2025
